/wiki/Audresselles	Audresselles	62056	62164	/wiki/Arrondissement_de_Boulogne-sur-Mer	Boulogne-sur-Mer	/wiki/Canton_de_Desvres	Desvres	/wiki/Communaut%C3%A9_de_communes_de_la_Terre_des_Deux_Caps	Communauté de communes de la Terre des Deux Caps	5.72	684	119.58	Roger Tourret	0 m	114 m	
/wiki/Audruicq	Audruicq	62057	62370	/wiki/Arrondissement_de_Calais	Calais	/wiki/Canton_de_Marck	Marck	/wiki/Communaut%C3%A9_de_communes_de_la_R%C3%A9gion_d%27Audruicq	Communauté de communes de la Région d'Audruicq	14.44	5 330	369.11	Nicole Chevalier	3 m	22 m	
/wiki/Aumerval	Aumerval	62058	62550	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Saint-Pol-sur-Ternoise	Saint-Pol-sur-Ternoise	/wiki/Communaut%C3%A9_de_communes_du_Pernois	Communauté de communes du Pernois	3.42	200	58.48	Michel Crépin	98 m	180 m	
/wiki/Autingues	Autingues	62059	62610	/wiki/Arrondissement_de_Calais	Calais	/wiki/Canton_de_Calais-2	Calais 2	/wiki/Communaut%C3%A9_de_communes_des_Trois_Pays	Communauté de communes des Trois Pays	2.97	287	96.63	Blaise de Saint-Just d'Autingues	4 m	45 m	
/wiki/Auxi-le-Ch%C3%A2teau	Auxi-le-Château	62060	62390	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Auxi-le-Ch%C3%A2teau	Auxi-le-Château	/wiki/Communaut%C3%A9_de_communes_de_l%27Auxillois	Communauté de communes de l'Auxillois	27.08	2 773	102.40	Henri Dejonghe	25 m	138 m	
/wiki/Averdoingt	Averdoingt	62061	62127	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Saint-Pol-sur-Ternoise	Saint-Pol-sur-Ternoise	/wiki/Communaut%C3%A9_de_communes_des_Vertes_Collines_du_Saint-Polois	Communauté de communes des Vertes Collines du Saint-Polois	8.33	285	34.21	Damien Montel	123 m	156 m	
/wiki/Avesnes	Avesnes	62062	62650	/wiki/Arrondissement_de_Montreuil	Montreuil	/wiki/Canton_de_Lumbres	Lumbres	/wiki/Communaut%C3%A9_de_communes_du_Canton_d%27Hucqueliers_et_environs	Hucqueliers et environs	3.00	43	14.33	Guy Randoux	126 m	187 m	
/wiki/Avesnes-le-Comte	Avesnes-le-Comte	62063	62810	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Avesnes-le-Comte	Avesnes-le-Comte	/wiki/Communaut%C3%A9_de_communes_de_l%27Atr%C3%A9batie	Communauté de communes de l'Atrébatie	9.38	1 998	213.01	Albert Decoin	99 m	154 m	
/wiki/Avesnes-l%C3%A8s-Bapaume	Avesnes-lès-Bapaume	62064	62450	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Bapaume	Bapaume	/wiki/Communaut%C3%A9_de_communes_du_Sud_Artois	Communauté de communes du Sud Artois	3.09	152	49.19	Bernard Dobœuf	102 m	132 m	
/wiki/Avion_(Pas-de-Calais)	Avion	62065	62210	/wiki/Arrondissement_de_Lens	Lens	/wiki/Canton_d%27Avion	Avion	/wiki/Communaupole_de_Lens-Li%C3%A9vin	Communaupole de Lens-Liévin	13.04	17 876	1370.86	Jean-Marc Tellier	27 m	77 m	
/wiki/Avondance	Avondance	62066	62310	/wiki/Arrondissement_de_Montreuil	Montreuil	/wiki/Canton_de_Fruges	Fruges	/wiki/Communaut%C3%A9_de_communes_du_Canton_de_Fruges_et_environs	Communauté de communes du Canton de Fruges et environs	2.19	42	19.18	Pierre Desmons	100 m	144 m	
/wiki/Avroult	Avroult	62067	62560	/wiki/Arrondissement_de_Saint-Omer	Saint-Omer	/wiki/Canton_de_Fruges	Fruges	/wiki/Communaut%C3%A9_de_communes_du_Canton_de_Fauquembergues	Communauté de communes du Canton de Fauquembergues	4.78	586	122.59	Isabelle Lemaire	104 m	161 m	
/wiki/Ayette	Ayette	62068	62116	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Bapaume	Bapaume	/wiki/Communaut%C3%A9_de_communes_du_Sud_Artois	Communauté de communes du Sud Artois	5.15	330	64.08	Philippe Dieruy	97 m	139 m	
/wiki/Azincourt	Azincourt	62069	62320	/wiki/Arrondissement_de_Montreuil	Montreuil	/wiki/Canton_d%27Auxi-le-Ch%C3%A2teau	Auxi-le-Château	/wiki/Communaut%C3%A9_de_communes_des_Sept_Vall%C3%A9es	Communauté de communes des Sept Vallées	8.46	303	35.82	Nicolas Poclet	100 m	142 m	
/wiki/Bailleul-aux-Cornailles	Bailleul-aux-Cornailles	62070	62127	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Avesnes-le-Comte	Avesnes-le-Comte	/wiki/Communaut%C3%A9_de_communes_de_l%27Atr%C3%A9batie	Communauté de communes de l'Atrébatie	6.82	274	40.18	Maurice Soyez	116 m	158 m	
/wiki/Bailleul-l%C3%A8s-Pernes	Bailleul-lès-Pernes	62071	62550	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Saint-Pol-sur-Ternoise	Saint-Pol-sur-Ternoise	/wiki/Communaut%C3%A9_de_communes_du_Pernois	Communauté de communes du Pernois	3.49	412	118.05	Jean Bruyant	103 m	188 m	
/wiki/Bailleulmont	Bailleulmont	62072	62123	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Avesnes-le-Comte	Avesnes-le-Comte	/wiki/Communaut%C3%A9_de_communes_La_Porte_des_Vall%C3%A9es	Communauté de communes La Porte des Vallées	5.41	254	46.95	Jacques Carpentier	106 m	158 m	
/wiki/Bailleul-Sir-Berthoult	Bailleul-Sir-Berthoult	62073	62580	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Arras-2	Arras 2	/wiki/Communaut%C3%A9_urbaine_d%27Arras	Communauté urbaine d'Arras	9.35	1 292	138.18	Michel Ziolkowski	58 m	114 m	
/wiki/Bailleulval	Bailleulval	62074	62123	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Avesnes-le-Comte	Avesnes-le-Comte	/wiki/Communaut%C3%A9_de_communes_La_Porte_des_Vall%C3%A9es	Communauté de communes La Porte des Vallées	3.90	260	66.67	Bruno Vermoote	101 m	152 m	
/wiki/Baincthun	Baincthun	62075	62360	/wiki/Arrondissement_de_Boulogne-sur-Mer	Boulogne-sur-Mer	/wiki/Canton_de_Boulogne-sur-Mer-2	Boulogne-sur-Mer 2	/wiki/Communaut%C3%A9_d%27agglom%C3%A9ration_du_Boulonnais	Communauté d'agglomération du Boulonnais	26.69	1 315	49.27	Stéphane Bourgeois	22 m	133 m	
/wiki/Bainghen	Bainghen	62076	62850	/wiki/Arrondissement_de_Calais	Calais	/wiki/Canton_de_Calais-2	Calais 2	/wiki/Communaut%C3%A9_de_communes_des_Trois_Pays	Communauté de communes des Trois Pays	6.69	203	30.34	Thierry Terlutte	77 m	202 m	
/wiki/Bajus	Bajus	62077	62150	/wiki/Arrondissement_de_B%C3%A9thune	Béthune	/wiki/Canton_de_Bruay-la-Buissi%C3%A8re	Bruay-la-Buissière	/wiki/Communaut%C3%A9_d%27agglom%C3%A9ration_de_l%27Artois	Communauté d'agglomération de l'Artois	2.94	367	124.83	Jean-Pierre Clément	87 m	158 m	
/wiki/Balinghem	Balinghem	62078	62610	/wiki/Arrondissement_de_Calais	Calais	/wiki/Canton_de_Calais-2	Calais 2	/wiki/Communaut%C3%A9_de_communes_des_Trois_Pays	Communauté de communes des Trois Pays	5.79	1 180	203.80	Jean-Claude Vandenbergue	2 m	37 m	
/wiki/Bancourt	Bancourt	62079	62450	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Bapaume	Bapaume	/wiki/Communaut%C3%A9_de_communes_du_Sud_Artois	Communauté de communes du Sud Artois	4.54	80	17.62	Gérard Pouillaude	104 m	132 m	
/wiki/Bapaume	Bapaume	62080	62450	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Bapaume	Bapaume	/wiki/Communaut%C3%A9_de_communes_du_Sud_Artois	Communauté de communes du Sud Artois	5.76	3 977	690.45	Jean-Jacques Cottel	108 m	137 m	
/wiki/Baralle	Baralle	62081	62860	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Bapaume	Bapaume	/wiki/Communaut%C3%A9_de_communes_Osartis_Marquion	Communauté de communes Osartis Marquion	7.95	469	58.99	Jean-Pierre Lestocard	44 m	78 m	
/wiki/Barastre	Barastre	62082	62124	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Bapaume	Bapaume	/wiki/Communaut%C3%A9_de_communes_du_Sud_Artois	Communauté de communes du Sud Artois	7.64	288	37.70	Gislain Boury	113 m	133 m	
/wiki/Barlin	Barlin	62083	62620	/wiki/Arrondissement_de_B%C3%A9thune	Béthune	/wiki/Canton_de_N%C5%93ux-les-Mines	Nœux-les-Mines	/wiki/Communaut%C3%A9_d%27agglom%C3%A9ration_de_l%27Artois	Communauté d'agglomération de l'Artois	6.18	7 619	1232.85	Gérard Paillard	51 m	131 m	
/wiki/Barly_(Pas-de-Calais)	Barly	62084	62810	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Avesnes-le-Comte	Avesnes-le-Comte	/wiki/Communaut%C3%A9_de_communes_des_Deux_Sources	Communauté de communes des Deux Sources	6.15	220	35.77	Daniel Bouttemy	107 m	161 m	
/wiki/Basseux	Basseux	62085	62123	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Avesnes-le-Comte	Avesnes-le-Comte	/wiki/Communaut%C3%A9_urbaine_d%27Arras	Communauté urbaine d'Arras	3.35	133	39.70	Roger Karpinski	92 m	143 m	
/wiki/Bavincourt	Bavincourt	62086	62158	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Avesnes-le-Comte	Avesnes-le-Comte	/wiki/Communaut%C3%A9_de_communes_des_Deux_Sources	Communauté de communes des Deux Sources	7.54	382	50.66	Lionel Cayet	125 m	177 m	
/wiki/Bayenghem-l%C3%A8s-%C3%89perlecques	Bayenghem-lès-Éperlecques	62087	62910	/wiki/Arrondissement_de_Saint-Omer	Saint-Omer	/wiki/Canton_de_Saint-Omer	Saint-Omer	/wiki/Communaut%C3%A9_d%27agglom%C3%A9ration_de_Saint-Omer	Communauté d'agglomération de Saint-Omer	4.51	984	218.18	Jean-Michel Bouhin	12 m	92 m	
